etp_veg,data_voo,n_dias_voo,data_solo,n_dias_solo,bloco,utm-x,utm-y,pH_H2O_sA,pH_SMP_sA,P_sA,K_sA,K_trocavel_sA,MO_sA,Ca_sA,Zn_sA,B_sA,Mn_sA,Fe_sA,Na_sA,S_sA,Mg_sA,pH_H2O_sB,pH_SMP_sB,P_sB,K_sB,K_trocavel_sB,MO_sB,Ca_sB,Zn_sB,B_sB,Mn_sB,Fe_sB,Na_sB,S_sB,Mg_sB,b_avg,b_md,b_sd,b_asm,b_krt,g_avg,g_md,g_sd,g_asm,g_krt,r_avg,r_md,r_sd,r_asm,r_krt,rd_avg,rd_md,rd_sd,rd_asm,rd_krt,nir_avg,nir_md,nir_sd,nir_asm,nir_krt,lwir_avg,lwir_md,lwir_sd,lwir_asm,lwir_krt,ndvi_avg,ndvi_md,ndvi_sd,ndvi_asm,ndvi_krt,ndre_avg,ndre_md,ndre_sd,ndre_asm,ndre_krt,savi_avg,savi_md,savi_sd,savi_asm,savi_krt,sccci_avg,sccci_md,sccci_sd,sccci_asm,sccci_krt,gli_avg,gli_md,gli_sd,gli_asm,gli_krt,mcari_avg,mcari_md,mcari_sd,mcari_asm,mcari_krt,savi_ent,gli_ent,estm_prod,prod
"Etapa 3 - Final fase reprodutiva, maturacao e colheita",2022-07-08,143,2022-07-08,143,27,777202.5599348285,8292870.842868648,6.5,6.7,17.89,65.77,0.17,2.9,5.54,5.76,0.9,1.12,57.42,6.66,,1.6,6.2,6.5,6.37,64.08,0.16,2.09,2.45,1.68,0.88,1.11,39.16,6.12,,2.09,0.02260727249085903,0.022828971967101097,0.0073704347014427185,0.053500261088416136,-0.22573808333902745,0.03946346789598465,0.039691366255283356,0.013365437276661396,0.06882801586243263,-0.279316718473408,0.028085388243198395,0.026972632855176926,0.012901096604764462,2.7638238508527966,16.937964239491095,0.12933321297168732,0.13136114180088043,0.0379042886197567,-0.11472748218997468,-0.45922070794752656,0.37270617485046387,0.38330569863319397,0.09448163956403732,-0.4312366799700501,-0.03794738480433102,30126.77734375,30145.66796875,84.81932830810547,-0.8595427384538088,2.1489447162752446,0.855602502822876,0.872340977191925,0.08142416179180145,-4.375810126011796,23.808022562205323,0.48627564311027527,0.48967739939689636,0.06685049831867218,-1.1800240722121216,4.648184658434561,0.5637569427490234,0.5879390835762024,0.10348246246576309,-1.5649539636814707,3.1245552708708386,0.5676330327987671,0.565818727016449,0.04840121045708656,0.18385817364855433,1.0680116045209127,0.22069312632083893,0.23355954885482788,0.07663987576961517,-1.0099860429218166,1.2309537738442593,0.4186449348926544,0.43194594979286194,0.1558837741613388,-0.3724556149798251,0.007501765344133382,6.496974506439067,6.041924652594785,,4488.874597297
"Etapa 3 - Final fase reprodutiva, maturacao e colheita",2022-07-08,143,2022-07-08,143,28,777123.5373456624,8292809.561302076,6.3,6.5,14.21,57.13,0.15,2.78,3.99,5.01,0.9,1.15,54.22,5.97,,0.98,6.1,6.4,8.13,51.62,0.13,2.04,2.98,1.86,0.88,1.11,43.66,6.35,,2.04,0.02160358615219593,0.021754538640379906,0.006981951650232077,0.07367006102415853,-0.16650208996809868,0.03796543926000595,0.03809896856546402,0.0127208661288023,0.0835767117182815,-0.2332784870800384,0.02646450884640217,0.02549363113939762,0.011719515547156334,2.4289992388096304,14.707160168098117,0.12424252182245255,0.1260237991809845,0.03592265769839287,-0.09531519834675886,-0.3879552672797044,0.35822081565856934,0.36632680892944336,0.09171492606401443,-0.3572996637031919,-0.026367117732629897,30079.640625,30087.310546875,85.33493041992188,-0.6683905235523305,0.8408463878407884,0.8581512570381165,0.8740969896316528,0.07816769927740097,-4.324223002331572,23.83166600051807,0.4856949746608734,0.48969000577926636,0.06706957519054413,-1.1197813949014135,4.173386556551928,0.5525385737419128,0.5742179155349731,0.10183285176753998,-1.4738917887528769,2.8702654052499286,0.5649847984313965,0.5640299320220947,0.04969269037246704,0.05398808701706377,1.4197979231379287,0.2268921136856079,0.24013909697532654,0.07439551502466202,-1.181461332304002,1.7268660620866818,0.4112679660320282,0.42367231845855713,0.15004079043865204,-0.3734041644843547,0.07145483979010869,6.510638220887951,5.969862028383019,,3922.6509748909
"Etapa 3 - Final fase reprodutiva, maturacao e colheita",2022-07-08,143,2022-07-08,143,29,777044.5147564965,8292748.2797355065,6.4,6.6,25.51,45.64,0.12,2.74,5.65,5.51,0.93,1.11,50.05,7.19,,1.26,5.7,6.3,16.07,46.15,0.12,2.46,3.89,4.53,1.07,1.22,47.53,6.82,,2.46,0.022185878828167915,0.022563738748431206,0.007201977539807558,-0.03867202473880172,-0.23354180910248612,0.038881633430719376,0.039288491010665894,0.013338861986994743,0.007703152025941576,-0.34367544369490943,0.027615932747721672,0.026727940887212753,0.012074052356183529,2.0087144412349422,9.95961655999502,0.12697811424732208,0.12970249354839325,0.037825386971235275,-0.18975126706162276,-0.5175643413888578,0.3673560321331024,0.37904787063598633,0.09579771012067795,-0.4714212335950506,-0.11254815873739243,30138.087890625,30134.146484375,58.175025939941406,0.25665629729695355,0.2925839244790689,0.8551704287528992,0.8728535175323486,0.07935169339179993,-3.8322163869709587,18.39893637101119,0.4875061511993408,0.49133431911468506,0.068650022149086,-0.920138144219949,2.9978027947371615,0.5586746335029602,0.584618091583252,0.10613535344600677,-1.4472713129942156,2.390985775805846,0.5689995884895325,0.5675325393676758,0.04968215152621269,0.10951634087534805,0.9198418593412008,0.22003872692584991,0.2342408150434494,0.07915449887514114,-0.9886358534366336,1.0385054202364232,0.4094124436378479,0.42515790462493896,0.15555758774280548,-0.3899067400224197,-0.11744254863295556,6.538295170632305,6.074464003983873,,3794.2615346367
"Etapa 3 - Final fase reprodutiva, maturacao e colheita",2022-07-08,143,2022-07-08,143,30,776965.4921673307,8292686.998168936,6.4,6.8,26.59,107.68,0.28,2.78,5.64,6.24,1.3,1.11,34.62,7.1,,1.47,6.0,6.5,8.18,82.81,0.21,2.06,3.22,2.37,0.92,1.11,40.03,6.44,,2.06,0.022220326587557793,0.02246374450623989,0.007286699954420328,0.010985804117870803,-0.338924674663061,0.03910835087299347,0.03923162445425987,0.013611683622002602,0.0917369987084358,-0.29852874590779344,0.027031322941184044,0.02642783150076866,0.010978693142533302,1.5426175922010035,7.4304842368722515,0.1272694170475006,0.12926630675792694,0.03753483295440674,-0.13173723726456574,-0.47433904708825914,0.3742178976535797,0.3841165602207184,0.09707751125097275,-0.4126942921228875,-0.09752644970439661,30237.99609375,30245.5546875,41.408443450927734,-1.6433750827018352,5.277524539173395,0.8610671758651733,0.8747909069061279,0.07007145881652832,-3.975318290386835,20.623023423108936,0.49368616938591003,0.4957597553730011,0.06293501704931259,-0.7741135930842047,2.766677626011001,0.5671368837356567,0.590601921081543,0.10327421128749847,-1.412208596625739,2.415569229720643,0.572516918182373,0.5706420540809631,0.04664471372961998,0.18331646209566013,0.5008941593483613,0.22588104009628296,0.23892942070960999,0.07629185169935226,-1.0267642314395335,1.4358658129030326,0.4187731444835663,0.43277719616889954,0.15406323969364166,-0.3694472991223391,-0.02819124014428409,6.526897283903761,6.0452735310093315,,4103.2475585938
"Etapa 3 - Final fase reprodutiva, maturacao e colheita",2022-07-08,143,2022-07-08,143,31,776886.9527774737,8292625.667984069,6.6,6.7,23.56,56.0,0.14,2.78,5.64,7.87,0.85,1.11,38.42,7.27,,1.62,6.0,6.5,6.7,63.85,0.16,2.13,3.22,2.11,1.01,1.11,42.38,6.46,,2.13,0.024094223976135254,0.02401791699230671,0.008761045522987843,1.843813355155419,17.49951064002472,0.04237271472811699,0.04217027500271797,0.015253331512212753,0.642701322637078,2.981505349078615,0.03290773928165436,0.029563894495368004,0.022957077249884605,5.181130019336702,37.62368903038357,0.13836127519607544,0.1400243490934372,0.04066656529903412,-0.02020930036177775,-0.17389305656060428,0.3827712833881378,0.39349430799484253,0.10220520198345184,-0.3597087698417705,-0.24116924520037353,30425.5703125,30417.107421875,180.39654541015625,1.1022513206929085,5.154769953527655,0.8365172743797302,0.8658522367477417,0.11876604706048965,-4.20954642795836,20.264772601328172,0.46828633546829224,0.4781503677368164,0.08195988833904266,-2.2855669486184103,9.272601298217674,0.5621148347854614,0.5929426550865173,0.12199831753969193,-1.7003186048938956,3.538144947562259,0.5565745830535889,0.5578998327255249,0.05712965130805969,-2.1421443537353535,19.184185071889754,0.20998717844486237,0.2241833657026291,0.08827286213636398,-0.702115688659647,0.32222356918066586,0.4232791066169739,0.4420246481895447,0.17158710956573486,-0.41998426399819283,-0.12835957936699938,6.671046604553856,6.189462207271119,,4251.684517016
"Etapa 3 - Final fase reprodutiva, maturacao e colheita",2022-07-08,143,2022-07-08,143,32,776849.232607201,8292569.739367467,6.6,6.8,28.91,157.22,0.4,2.83,5.41,7.6,2.74,1.11,43.34,9.1,,1.97,6.0,6.6,5.08,103.72,0.27,2.23,3.05,1.77,1.47,1.11,38.28,7.11,,2.23,0.03686068207025528,0.0324154794216156,0.018639137968420982,0.5299955794214071,-0.6770153579704066,0.06352148950099945,0.05490540340542793,0.03377307206392288,0.5331305146914326,-0.7701465496085182,0.10842888057231903,0.04516918957233429,0.10149842500686646,0.74498578141195,-1.1305740286528256,0.17818714678287506,0.1668110191822052,0.07610777765512466,0.2655288792681809,-0.928150239654419,0.3367524743080139,0.30769360065460205,0.11722591519355774,0.3348759718316639,-0.42865121264547934,30798.037109375,30740.201171875,375.150146484375,0.2513189954712704,-0.7153320918834001,0.5397796034812927,0.7771503925323486,0.37091517448425293,-0.4134236943112662,-1.6697589100764174,0.30880096554756165,0.4254724383354187,0.22977657616138458,-0.31372148526594396,-1.644657372780863,0.3621131181716919,0.43350744247436523,0.26502618193626404,-0.1424968736661136,-1.6680468517663003,0.4420838952064514,0.551395058631897,0.22151000797748566,-1.025811429042626,-0.4353712909705698,0.10822884738445282,0.0735359936952591,0.11385165899991989,0.391428206261013,-1.408312685662029,0.21722592413425446,0.17839261889457703,0.21225903928279877,0.40003215940285947,-1.285345062095937,7.116654644627304,4.405169683917222,,3495.685546875
"Etapa 3 - Final fase reprodutiva, maturacao e colheita",2022-07-08,143,2022-07-08,143,33,777299.3235465575,8293072.428590936,6.6,6.7,21.39,80.9,0.21,3.0,5.6,6.23,1.24,1.11,39.55,6.97,,1.51,6.1,6.5,4.81,63.42,0.16,2.0,2.93,1.44,0.9,1.11,55.32,6.35,,2.0,0.0253363698720932,0.025656700134277344,0.00846907589584589,0.06967838123647738,-0.040959182046255815,0.044240836054086685,0.044625237584114075,0.015171867795288563,0.04064820893930088,-0.3176289488586237,0.03219285234808922,0.03114868700504303,0.0140942158177495,2.421774269056718,14.911397602234484,0.14714467525482178,0.15041184425354004,0.04319203644990921,-0.1875015825203818,-0.5253166777457001,0.4120677411556244,0.4233247637748718,0.10763700306415558,-0.39292212974455365,-0.24753990781537594,30263.92578125,30255.732421875,84.58490753173828,1.8892835810017305,7.983845194927824,0.8508961200714111,0.8672239780426025,0.07644981145858765,-4.106437596144156,22.88135853644189,0.47498077154159546,0.47790271043777466,0.06518617272377014,-0.8840523831310987,3.51007517725023,0.5919384360313416,0.6163834929466248,0.10747336596250534,-1.4037179201480812,2.4671727296928854,0.5572059154510498,0.5554535388946533,0.04685550555586815,0.1793015761837521,0.4611590098783571,0.21364420652389526,0.22707243263721466,0.0765795037150383,-0.9470738452244928,0.9141485463810328,0.46708276867866516,0.48399171233177185,0.17258556187152863,-0.39267466490041175,-0.10989176421385549,6.589071103366568,6.0589158386465245,,4820.9849692133
"Etapa 3 - Final fase reprodutiva, maturacao e colheita",2022-07-08,143,2022-07-08,143,34,777220.3009573915,8293011.147024364,6.3,6.5,17.59,99.84,0.26,2.46,3.76,5.32,1.52,1.11,47.34,6.76,,0.93,5.6,6.3,10.26,87.1,0.22,2.23,2.08,2.99,1.08,1.41,47.77,6.56,,2.23,0.02730235643684864,0.02773897908627987,0.008620195090770721,-0.01597019140275379,-0.2631817269338321,0.04747029393911362,0.047996312379837036,0.015380678698420525,-0.0022297073082159172,-0.3406427162468457,0.034220609813928604,0.03330321982502937,0.014446625486016273,2.57898541450686,17.012267940896567,0.15876419842243195,0.1624355912208557,0.04389259219169617,-0.22897232057079878,-0.5163461481756415,0.4495714008808136,0.46355122327804565,0.10902624577283859,-0.49957214740191436,-0.11464331950752404,30214.4140625,30223.705078125,71.56818389892578,-0.3376519635000282,-0.7798826573535349,0.8547794818878174,0.869731605052948,0.07431550323963165,-4.497160488317509,27.01549739495563,0.4793422222137451,0.48231109976768494,0.06158321350812912,-1.0616725999195453,4.45176622772385,0.6227123141288757,0.6480735540390015,0.10320896655321121,-1.6731160527143982,3.6942007143703623,0.5600827932357788,0.558643102645874,0.04377584904432297,0.17237209053907543,0.3842251076972749,0.2159169614315033,0.2295144945383072,0.07162937521934509,-1.1329432442015899,1.429082491604011,0.511604368686676,0.5326312184333801,0.17765256762504578,-0.5270159933679729,0.10172237776710835,6.4629416014395,5.942322044918922,,5177.2411955468
"Etapa 3 - Final fase reprodutiva, maturacao e colheita",2022-07-08,143,2022-07-08,143,35,777141.2783682253,8292949.86545779,6.5,6.7,30.89,79.68,0.2,3.23,5.78,7.74,1.43,1.11,42.37,7.72,,1.45,5.9,6.3,8.05,67.0,0.17,2.58,3.19,3.18,1.12,1.11,40.8,6.23,,2.58,0.021997995674610138,0.022172510623931885,0.007206595502793789,0.0689050731057435,-0.2613983071782311,0.03850128501653671,0.03862915560603142,0.01298148650676012,0.09129905946863,-0.30423442641640364,0.02772996388375759,0.02667010761797428,0.012561900541186333,2.6700930172434383,15.890226797053423,0.12770292162895203,0.12937532365322113,0.037768371403217316,-0.08173648664633829,-0.4937525416587194,0.36290037631988525,0.37205955386161804,0.09207585453987122,-0.3861492912719916,-0.16653214698125485,30118.28125,30141.611328125,84.84718322753906,-1.1535384778026307,1.456197580584913,0.8540947437286377,0.8701200485229492,0.08007705211639404,-4.472727635360074,25.20093921699857,0.4813344180583954,0.48446324467658997,0.06719803810119629,-1.0665960747349525,4.190063079226683,0.5546668171882629,0.5771599411964417,0.10159146785736084,-1.4814575641443841,2.8715976010930246,0.5627922415733337,0.5611237287521362,0.04960063844919205,0.16238989251388047,0.6544832809629337,0.21857288479804993,0.23055563867092133,0.07543901354074478,-0.9818042667797022,1.2063302511929326,0.41099774837493896,0.4213147461414337,0.15288396179676056,-0.30859979446768926,0.01837439569984234,6.499662217153882,6.037620425846933,,4944.612328669
"Etapa 3 - Final fase reprodutiva, maturacao e colheita",2022-07-08,143,2022-07-08,143,36,777062.2557790597,8292888.58389122,6.5,6.7,23.51,56.47,0.14,2.91,5.23,7.36,1.13,1.11,39.09,6.89,,1.46,6.1,6.5,6.68,42.79,0.11,2.13,3.21,2.68,1.26,1.11,44.81,7.13,,2.13,0.02182375267148018,0.021970491856336594,0.007104650139808655,0.11468128449342202,-0.007069095659542057,0.03824515640735626,0.03838032856583595,0.012898671440780163,0.09191269222887476,-0.23367998024764258,0.027568554505705833,0.026341725140810013,0.012513430789113045,2.6141665783484194,15.352663091327035,0.1256287693977356,0.12742309272289276,0.036228109151124954,-0.11020848764075987,-0.42700758941305406,0.3578060269355774,0.36603400111198425,0.0934029147028923,-0.33316976792529784,-0.12801314274916287,30094.1328125,30104.265625,80.83148193359375,-0.7612985418216056,1.1032941909972305,0.8521953225135803,0.8704065084457397,0.08144225925207138,-4.0628363157772505,20.6488493946633,0.480356365442276,0.48586827516555786,0.06823540478944778,-1.1129879873224227,3.6343006070870647,0.5491612553596497,0.5719031691551208,0.10445733368396759,-1.3765561606174328,2.3657376178658893,0.5626577734947205,0.5623833537101746,0.04912201315164566,-0.012064541436259143,1.0538969230412425,0.2179311066865921,0.2308487445116043,0.07823052257299423,-0.9288566117175301,1.0109608440476299,0.400592565536499,0.4150906801223755,0.14680901169776917,-0.4313419580207791,-0.0019832900903753448,6.561711186127127,6.082122228463556,,4188.2109375
"Etapa 3 - Final fase reprodutiva, maturacao e colheita",2022-07-08,143,2022-07-08,143,37,776983.2331898934,8292827.302324644,6.6,6.7,10.04,56.45,0.14,2.34,3.93,4.71,0.98,1.11,34.76,5.06,,1.22,6.1,6.4,3.81,66.89,0.17,1.9,2.15,1.94,1.26,1.11,58.55,6.66,,1.9,0.02298007905483246,0.023333879187703133,0.007144341245293617,-0.02501628657852184,-0.10357385508289685,0.04068946838378906,0.04110462963581085,0.01329711452126503,0.001345530018717195,-0.24204051801677728,0.028190363198518753,0.027439938858151436,0.011745285242795944,2.2227668210200866,12.975583693649822,0.13178274035453796,0.1345076560974121,0.03725849837064743,-0.21170233695211424,-0.42685101379744994,0.3836798369884491,0.3952868580818176,0.09211458265781403,-0.5565217765980349,0.1360937839224916,30141.501953125,30133.970703125,57.34819030761719,0.4545355031991632,0.07128302455187896,0.8594043850898743,0.8734340667724609,0.07282378524541855,-4.383677864526545,24.426460701609958,0.49069318175315857,0.4931008815765381,0.0625985786318779,-0.9174497150580755,3.5784885603089407,0.5754008889198303,0.5985944867134094,0.09830956161022186,-1.676416598733449,3.6779543217703887,0.5703731775283813,0.5685539841651917,0.046470168977975845,0.24214149955908648,0.9715626806067093,0.22885432839393616,0.241202712059021,0.07431873679161072,-1.117650238116254,1.703480095697583,0.4291658401489258,0.44510990381240845,0.14974893629550934,-0.5065906487331233,0.177765132655753,6.397274678144281,5.998849862386426,,3071.9966635374
"Etapa 3 - Final fase reprodutiva, maturacao e colheita",2022-07-08,143,2022-07-08,143,38,776904.2106007277,8292766.020758077,6.4,6.5,14.08,82.14,0.21,3.0,4.62,6.0,1.07,1.11,52.05,6.59,,1.19,6.0,6.4,2.06,49.18,0.13,1.96,1.63,1.52,0.88,1.11,41.26,5.82,,1.96,0.02292093075811863,0.023132774978876114,0.007515602745115757,0.059717791467789286,-0.19794812406080853,0.04052095487713814,0.040665481239557266,0.013663101010024548,0.08701294674875097,-0.2387106688556293,0.02862570807337761,0.02783886529505253,0.011566579341888428,1.6285122035593396,7.4563274987493475,0.1318756341934204,0.13385748863220215,0.03819572553038597,-0.12565771770900436,-0.4240113499944891,0.37988758087158203,0.39009565114974976,0.09589347243309021,-0.44198951602225667,-0.022583963891313452,30251.15234375,30256.798828125,43.963951110839844,-1.248607147782401,5.986841263175567,0.8556579947471619,0.8704169988632202,0.07206209748983383,-4.010249204575721,20.9021400497403,0.4861120283603668,0.48899129033088684,0.06187360733747482,-0.8226548114031877,2.908163916750115,0.5697246193885803,0.5929484963417053,0.10160286724567413,-1.489004821795495,2.816689002863712,0.5675431489944458,0.5662291049957275,0.046661801636219025,0.20742635841440388,1.020260535340114,0.22279611229896545,0.23583053052425385,0.07592906802892685,-1.0300692404204719,1.273929652420711,0.42207521200180054,0.4369259178638458,0.1549423187971115,-0.38722940333937983,0.002725909895649803,6.490381976735267,6.042675316516499,,4652.0742239715
"Etapa 3 - Final fase reprodutiva, maturacao e colheita",2022-07-08,143,2022-07-08,143,39,776845.1169703807,8292707.665482833,6.8,6.9,14.55,80.06,0.2,2.63,5.9,3.13,1.15,1.11,36.41,7.06,,0.61,6.2,6.6,3.63,57.36,0.15,2.02,2.95,0.95,1.15,1.11,28.38,5.58,,2.02,0.030222853645682335,0.026480035856366158,0.01901448331773281,3.803885496623838,28.48203194723293,0.05246469005942345,0.04605142027139664,0.03152605891227722,3.01540735780935,19.022150759091826,0.06455773860216141,0.03475700318813324,0.07861363887786865,2.306497300426432,4.593822127855915,0.16089755296707153,0.15385723114013672,0.064054474234581,1.1117844190390374,2.4880778342135583,0.37545523047447205,0.3806123733520508,0.11066513508558273,-0.1115624862428757,-0.5750337709747733,30500.978515625,30423.94140625,249.56626892089844,1.8653778486568378,3.9625145105933255,0.7208729982376099,0.8486456871032715,0.2825767695903778,-1.7250711288422738,1.3013165305884096,0.40126553177833557,0.458732008934021,0.1697646975517273,-1.4774683389420797,0.9498253639236682,0.4919678270816803,0.5730527639389038,0.2122703194618225,-1.1928079894104153,0.12428654766260916,0.5073896050453186,0.5488667488098145,0.162866473197937,-2.01440507103404,3.836249950338983,0.16196516156196594,0.18789035081863403,0.107645682990551,-0.31876432607213,-1.1718516194505226,0.35725003480911255,0.3862869143486023,0.22640258073806763,-0.13608151342404615,-0.914480867895199,7.013582678288979,5.685314742610928,,2173.8864602176
